0.1,0.2,0.03,0.0.4,0.0.7,1.0,0.0,0.17,0.0.8,2,0.0.1,0.0.6,25,0.9,0.3,0.17.1,0.0.5,150,0.0.2,0.05,1,0.0.9,2.1,0.0.3,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41,0.0,0.0,255,1,1328,0.0,0.0,255,0.0,0.0,1,0.0,41,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.04,255,1,18619,0.08,0.0,13,0.0,0.0,1,0.0,3,0.0,0
3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.14,251,0,0,0.5,0.0,2,1.0,1.0,1,0.96,1,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,0.0,0.09,23,1,1037,0.05,0.0,19,0.0,0.0,1,0.0,5,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24,0.0,0.0,255,1,285,0.0,0.07,255,0.0,0.0,1,0.0,27,0.0,0
3,0,0.0,0.0,0.01,1.0,0.25,1.0,0.01,4,0.25,0.02,165,1,560,0.01,0.0,106,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32,0.0,0.0,255,1,11361,0.0,0.0,255,0.0,0.0,1,0.0,32,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.03,255,1,2783,0.2,1.0,5,0.0,0.0,1,0.0,2,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0.0,0.04,255,1,12040,0.14,0.0,7,0.0,0.0,1,0.0,7,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.02,255,1,2417,0.08,0.0,13,0.0,0.0,1,0.0,1,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,3,0.0,0.33,6,1,1668,0.33,0.27,3,0.0,0.0,1,0.17,11,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,0.0,0.03,230,1,1295,0.02,0.25,57,0.0,0.0,1,0.0,12,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.01,255,1,467,0.05,0.29,20,0.0,0.0,1,0.0,7,0.0,0
0,0,0.07,0.0,0.0,1.0,0.0,0.38,0.0,11,0.0,0.03,76,1,0,0.38,0.0,72,0.0,0.0,1,0.0,11,0.0,0
3,0,0.02,0.0,0.0,1.0,0.0,0.9,0.0,4,0.0,0.0,230,1,2698,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16,0.0,0.0,255,1,357,0.0,0.21,255,0.0,0.0,1,0.0,19,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.1,141,1,2769,0.2,0.2,5,0.0,0.0,1,0.0,10,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.01,208,0,110,1.0,0.0,130,0.0,0.0,2,0.0,1,0.0,0
0,0,0.13,0.0,0.0,1.0,0.0,0.65,0.01,9,0.0,0.03,109,1,0,0.65,0.0,23,0.0,0.0,1,0.0,9,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26,0.0,0.0,255,1,1960,0.0,0.0,255,0.0,0.0,1,0.0,26,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25,0.0,0.02,231,1,1707,0.01,0.0,115,0.0,0.01,1,0.0,25,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12,0.0,0.19,231,1,361,0.01,0.0,75,0.0,0.08,1,0.7,12,0.0,0
15,0,0.33,0.0,0.0,1.0,0.0,0.83,0.0,1,0.0,0.02,125,1,1383,0.17,1.0,6,0.0,0.0,1,0.0,2,0.0,15
9,0,0.07,0.0,0.94,1.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1193,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,6
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,0.0,0.01,255,1,555,0.11,0.0,9,0.0,0.0,1,0.0,9,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15,0.0,0.0,255,1,8867,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,0.0,0.05,255,1,2565,0.12,0.0,8,0.0,0.0,1,0.0,8,0.0,0
3,0,0.06,0.0,0.0,1.0,0.0,0.77,0.0,1,0.0,0.0,41,1,3222,0.02,1.0,53,0.0,0.0,1,0.0,2,0.5,0
11,0,0.01,0.01,0.0,1.0,0.0,0.81,0.0,287,0.0,0.0,143,0,45,0.39,0.0,176,0.0,0.0,2,0.0,286,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,117,0.0,0.0,255,0,134,0.0,0.01,255,0.0,0.0,2,0.0,197,0.0,0
0,0,0.05,0.0,0.0,1.0,0.0,0.34,0.01,7,0.0,0.0,81,1,0,0.38,0.25,238,0.0,0.02,1,0.0,8,0.0,0
3,0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,27,0.04,0.0,255,1,1270,0.0,0.0,255,0.0,0.0,1,0.0,27,0.0,0
11,0,0.02,0.0,0.0,1.0,0.0,0.76,0.0,67,0.0,0.0,195,0,130,0.0,0.01,255,0.0,0.0,2,0.0,145,0.0,0
11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,102,0.0,0.0,255,0,43,0.01,0.01,255,0.0,0.0,2,0.0,182,0.0,0
14,1,0.08,0.07,1.0,0.05,1.0,0.02,1.0,111,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
36,1,0.07,0.07,1.0,0.02,1.0,0.02,1.0,242,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
40,1,0.07,0.07,1.0,0.2,1.0,0.01,1.0,91,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
2,1,0.05,0.05,1.0,0.15,1.0,0.16,1.0,137,1.0,0.0,40,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
2,1,0.06,0.07,1.0,0.02,1.0,0.01,1.0,143,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
24,1,0.06,0.05,1.0,0.13,1.0,0.08,1.0,150,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
29,1,0.06,0.07,1.0,0.17,0.99,0.07,1.0,113,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
32,2,0.07,0.06,0.0,0.07,0.0,0.07,0.0,264,0.0,0.0,19,0,0,0.0,0.0,255,1.0,1.0,1,1.0,19,1.0,0
2,5,0.06,0.08,0.0,0.1,0.0,0.05,0.0,115,0.0,0.0,12,0,0,0.0,0.0,255,1.0,1.0,1,1.0,12,1.0,0
36,1,0.07,0.06,1.0,0.08,1.0,0.08,1.0,237,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
34,5,0.08,0.07,0.0,0.02,0.0,0.02,0.0,259,0.0,0.0,5,0,0,0.0,0.0,255,1.0,1.0,1,1.0,5,1.0,0
2,1,0.07,0.06,1.0,0.05,1.0,0.03,1.0,162,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
38,1,0.07,0.06,1.0,0.14,1.0,0.07,1.0,134,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.05,0.05,1.0,0.12,1.0,0.05,1.0,121,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,482,0.0,0.0,109,0,0,1.0,0.0,109,0.0,0.0,3,0.0,482,0.0,0
6,1,0.07,0.06,1.0,0.08,1.0,0.01,1.0,232,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.06,0.06,1.0,0.05,1.0,0.03,1.0,156,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
2,1,0.07,0.05,0.92,0.0,1.0,0.01,1.0,243,1.0,0.0,1,0,0,0.01,0.0,184,0.0,0.01,1,0.0,1,0.0,0
2,1,0.05,0.06,1.0,0.07,1.0,0.07,1.0,217,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
17,1,0.06,0.06,1.0,0.02,1.0,0.03,1.0,127,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
45,5,0.08,0.07,0.0,0.04,0.0,0.04,0.0,237,0.0,0.0,9,0,0,0.0,0.0,255,1.0,1.0,1,1.0,9,1.0,0
14,2,0.07,0.07,0.0,0.11,0.0,0.05,0.0,121,0.0,0.0,13,0,0,0.0,0.0,255,1.0,1.0,1,1.0,13,1.0,0
0,1,0.04,0.07,1.0,0.22,1.0,0.16,1.0,54,1.0,0.0,40,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
20,1,0.07,0.06,1.0,0.03,1.0,0.03,1.0,234,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
31,1,0.07,0.07,1.0,0.04,1.0,0.03,1.0,215,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
17,5,0.07,0.07,0.0,0.15,0.0,0.07,0.0,123,0.0,0.0,18,0,0,0.0,0.0,255,1.0,1.0,1,1.0,18,1.0,0
45,1,0.07,0.06,1.0,0.03,1.0,0.03,1.0,272,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
2,1,0.05,0.06,1.0,0.18,1.0,0.06,1.0,87,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
45,1,0.06,0.06,1.0,0.01,1.0,0.01,1.0,245,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
25,0,0.15,0.0,0.0,1.0,0.0,0.22,0.0,511,0.0,0.0,57,0,0,0.22,0.0,255,0.0,0.0,3,0.0,511,0.0,0
42,1,0.07,0.06,1.0,0.01,1.0,0.01,1.0,233,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
8,1,0.08,0.06,1.0,0.07,1.0,0.07,1.0,221,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
2,1,0.07,0.08,1.0,0.12,1.0,0.05,1.0,113,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
47,1,0.06,0.05,1.0,0.17,1.0,0.1,1.0,149,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
2,1,0.07,0.06,1.0,0.07,1.0,0.03,1.0,138,1.0,0.0,7,0,0,0.01,0.0,255,0.0,0.0,1,0.0,9,0.0,0
40,2,0.08,0.08,0.0,0.18,0.0,0.04,0.0,65,0.0,0.0,11,0,0,0.0,0.0,255,1.0,1.0,1,1.0,12,1.0,0
2,1,0.07,0.06,1.0,0.03,1.0,0.05,1.0,249,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
43,1,0.05,0.05,1.0,0.17,1.0,0.1,1.0,146,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
9,1,0.05,0.05,1.0,0.06,1.0,0.06,1.0,266,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
2,1,0.05,0.05,1.0,0.25,1.0,0.09,1.0,96,1.0,0.0,24,0,0,0.0,0.0,255,0.0,0.0,1,0.0,24,0.0,0
2,1,0.06,0.07,1.0,0.13,1.0,0.0,1.0,131,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
41,1,0.06,0.06,1.0,0.02,1.0,0.02,1.0,290,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,200,0.0,0.0,255,0,0,1.0,0.0,255,0.0,0.0,3,0.0,200,0.0,0
9,1,0.05,0.08,1.0,0.25,1.0,0.15,1.0,48,1.0,0.0,39,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
24,1,0.07,0.06,1.0,0.11,1.0,0.05,1.0,98,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
2,1,0.06,0.07,1.0,0.03,1.0,0.02,1.0,218,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
54,1,0.06,0.06,1.0,0.03,1.0,0.02,1.0,147,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
40,1,0.08,0.06,1.0,0.03,1.0,0.03,1.0,273,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
9,1,0.02,0.14,0.99,0.21,1.0,0.25,0.96,29,1.0,0.0,48,0,0,0.01,0.0,191,0.0,0.0,1,0.0,6,0.0,0
2,1,0.07,0.04,0.99,0.08,1.0,0.16,1.0,286,1.0,0.0,23,0,0,0.01,0.0,146,0.0,0.0,1,0.0,23,0.0,0
5,1,0.07,0.06,1.0,0.01,1.0,0.05,1.0,202,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
17,1,0.06,0.07,1.0,0.02,1.0,0.01,1.0,128,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.07,0.06,1.0,0.04,1.0,0.11,1.0,273,1.0,0.0,29,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
2,2,0.07,0.07,0.0,0.02,0.0,0.09,0.0,102,0.0,0.0,22,0,0,0.0,0.0,255,1.0,1.0,1,1.0,2,1.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.24,0.0,62,0.0,0.0,62,0,0,0.24,0.0,255,0.0,0.0,3,0.0,62,0.0,0
2,2,0.07,0.07,0.0,0.09,0.0,0.07,0.0,180,0.0,0.0,17,0,0,0.0,0.0,255,1.0,1.0,1,1.0,17,1.0,0
17,5,0.07,0.06,0.0,0.15,0.0,0.06,0.0,110,0.0,0.0,16,0,0,0.0,0.0,255,1.0,1.0,1,1.0,16,1.0,0
32,1,0.08,0.06,1.0,0.02,1.0,0.02,1.0,264,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.29,0.0,73,0.0,0.0,73,0,0,0.29,0.0,255,0.0,0.0,3,0.0,73,0.0,0
2,1,0.07,0.06,1.0,0.01,1.0,0.05,1.0,278,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.08,0.05,1.0,0.05,1.0,0.05,1.0,239,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
41,1,0.05,0.05,1.0,0.08,1.0,0.06,1.0,200,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
2,1,0.07,0.06,1.0,0.1,1.0,0.1,1.0,243,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
35,1,0.06,0.06,1.0,0.1,1.0,0.05,1.0,143,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.06,0.06,1.0,0.12,1.0,0.05,1.0,146,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
16,1,0.07,0.06,1.0,0.03,1.0,0.05,1.0,264,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
0,1,0.07,0.06,1.0,0.11,1.0,0.02,1.0,145,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
3,0,0.0,0.0,0.01,1.0,0.0,1.0,0.01,2,0.0,0.0,255,1,8314,0.0,0.67,255,0.5,0.05,1,0.05,3,0.67,0
47,1,0.07,0.06,1.0,0.12,1.0,0.07,1.0,145,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
54,1,0.05,0.05,1.0,0.13,1.0,0.07,1.0,149,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
12,1,0.07,0.06,1.0,0.03,1.0,0.05,1.0,260,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
2,1,0.07,0.06,1.0,0.09,1.0,0.02,1.0,202,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
14,1,0.08,0.06,1.0,0.07,1.0,0.07,1.0,287,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
27,1,0.07,0.06,1.0,0.04,1.0,0.02,1.0,245,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
13,1,0.05,0.05,1.0,0.02,1.0,0.02,1.0,266,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
21,1,0.06,0.06,1.0,0.17,1.0,0.04,1.0,115,1.0,0.0,10,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
2,1,0.08,0.06,1.0,0.01,1.0,0.07,1.0,81,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
12,1,0.07,0.07,1.0,0.09,1.0,0.07,1.0,215,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
3,1,0.02,0.4,1.0,0.4,1.0,0.24,1.0,5,1.0,0.0,62,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
22,1,0.05,0.05,1.0,0.06,1.0,0.06,1.0,267,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
21,1,0.07,0.07,1.0,0.08,1.0,0.08,1.0,237,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
33,1,0.06,0.06,1.0,0.07,1.0,0.06,1.0,234,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
9,1,0.04,0.09,1.0,0.24,0.97,0.2,1.0,66,1.0,0.0,52,0,0,0.0,0.0,255,0.03,0.0,1,0.0,16,0.0,0
2,1,0.07,0.06,1.0,0.2,1.0,0.07,1.0,87,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
41,1,0.05,0.05,1.0,0.07,1.0,0.08,1.0,276,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
29,1,0.08,0.25,1.0,0.88,1.0,0.07,1.0,8,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
9,1,0.06,0.05,1.0,0.09,1.0,0.08,1.0,242,1.0,0.0,21,0,0,0.0,0.0,255,0.0,0.0,1,0.0,21,0.0,0
2,2,0.06,0.08,0.0,0.17,0.0,0.07,0.0,104,0.0,0.0,18,0,0,0.0,0.0,255,1.0,1.0,1,1.0,18,1.0,0
36,1,0.05,0.05,1.0,0.09,1.0,0.08,1.0,223,1.0,0.0,21,0,0,0.0,0.0,255,0.0,0.0,1,0.0,21,0.0,0
33,1,0.08,0.06,1.0,0.01,1.0,0.01,1.0,269,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
3,2,0.07,0.07,0.0,0.1,0.0,0.04,0.0,106,0.0,0.0,9,0,0,0.0,0.0,255,1.0,1.0,1,1.0,11,1.0,0
16,1,0.08,0.07,1.0,0.01,1.0,0.01,1.0,231,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.1,0.06,1.0,0.11,1.0,0.06,1.0,113,1.0,0.0,9,0,0,0.01,0.0,153,0.0,0.0,1,0.0,12,0.0,0
18,2,0.07,0.07,0.0,0.02,0.0,0.02,0.0,241,0.0,0.0,6,0,0,0.0,0.0,255,1.0,1.0,1,1.0,6,1.0,0
3,1,0.02,0.06,1.0,0.25,1.0,0.22,1.0,69,1.0,0.0,57,0,0,0.02,0.0,255,0.0,0.0,1,0.0,17,0.0,0
2,1,0.07,0.06,1.0,0.07,1.0,0.01,1.0,182,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
21,1,0.08,0.06,1.0,0.04,1.0,0.02,1.0,268,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,10,0.0,0
37,5,0.07,0.07,0.0,0.02,0.0,0.02,0.0,210,0.0,0.0,5,0,0,0.0,0.0,255,1.0,1.0,1,1.0,5,1.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.05,151,0,0,1.0,0.5,4,0.0,0.0,3,0.0,4,0.0,0
2,1,0.09,0.06,1.0,0.02,1.0,0.0,1.0,272,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
32,1,0.08,0.05,1.0,0.11,1.0,0.02,1.0,149,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
43,1,0.06,0.05,1.0,0.1,1.0,0.06,1.0,150,1.0,0.0,15,0,0,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.47,0.0,120,0.0,0.0,120,0,0,0.47,0.0,255,0.0,0.0,3,0.0,120,0.0,0
20,1,0.07,0.06,1.0,0.02,1.0,0.02,1.0,258,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
2,1,0.07,0.5,1.0,0.5,1.0,0.02,1.0,4,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.06,0.06,1.0,0.01,1.0,0.07,1.0,178,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
16,2,0.07,0.06,0.0,0.07,0.0,0.07,0.0,275,0.0,0.0,18,0,0,0.0,0.0,255,1.0,1.0,1,1.0,18,1.0,0
5,1,0.06,0.05,1.0,0.16,1.0,0.03,1.0,149,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,24,0.0,0
2,2,0.07,0.06,0.0,0.06,0.0,0.04,0.0,161,0.0,0.0,9,0,0,0.0,0.0,255,1.0,1.0,1,1.0,9,1.0,0
2,1,0.06,0.05,1.0,0.35,1.0,0.07,1.0,57,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
36,1,0.07,0.07,1.0,0.0,1.0,0.0,1.0,259,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
2,1,0.07,0.06,1.0,0.11,1.0,0.0,1.0,180,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
31,1,0.07,0.05,1.0,0.07,1.0,0.07,1.0,227,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
46,5,0.07,0.06,0.0,0.03,0.0,0.03,0.0,276,0.0,0.0,8,0,0,0.0,0.0,255,1.0,1.0,1,1.0,8,1.0,0
2,2,0.07,0.07,0.0,0.14,0.0,0.04,0.0,70,0.0,0.0,10,0,0,0.0,0.0,255,1.0,1.0,1,1.0,10,1.0,0
10,1,0.06,0.1,1.0,0.31,1.0,0.13,1.0,39,1.0,0.0,32,0,0,0.02,0.0,255,0.0,0.0,1,0.0,12,0.0,0
23,2,0.07,0.06,0.0,0.04,0.0,0.04,0.0,280,0.0,0.0,11,0,0,0.0,0.0,255,1.0,1.0,1,1.0,11,1.0,0
13,1,0.07,0.06,1.0,0.09,1.0,0.07,1.0,201,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
2,2,0.09,0.07,0.0,0.01,0.0,0.01,0.0,236,0.0,0.0,2,0,0,0.0,0.0,255,1.0,1.0,1,1.0,2,1.0,0
10,1,0.09,0.67,1.0,0.33,1.0,0.01,1.0,6,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.07,0.06,1.0,0.04,1.0,0.05,1.0,140,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
0,1,0.04,0.17,1.0,0.17,1.0,0.16,1.0,23,1.0,0.0,41,0,0,0.01,0.0,255,0.0,0.0,1,0.0,4,0.0,0
2,1,0.07,0.05,1.0,0.02,1.0,0.03,1.0,292,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
2,1,0.07,0.07,1.0,0.11,1.0,0.07,1.0,114,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
10,1,0.08,0.07,1.0,0.03,1.0,0.03,1.0,228,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
45,5,0.07,0.06,0.0,0.05,0.0,0.05,0.0,261,0.0,0.0,14,0,0,0.0,0.0,255,1.0,1.0,1,1.0,14,1.0,0
2,0,0.64,0.0,0.01,1.0,0.0,0.33,0.0,83,0.0,0.0,83,0,0,0.33,0.0,255,0.0,0.52,2,0.0,83,0.0,0
43,1,0.06,0.06,1.0,0.09,1.0,0.05,1.0,140,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
22,1,0.07,0.07,1.0,0.03,1.0,0.03,1.0,245,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
25,0,0.02,0.0,0.02,1.0,0.0,0.42,0.0,511,0.0,0.0,108,0,0,0.42,0.0,255,0.0,0.0,3,0.0,511,0.0,0
42,1,0.05,0.05,1.0,0.09,1.0,0.1,1.0,292,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
48,1,0.05,0.04,1.0,0.09,1.0,0.1,1.0,282,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
33,2,0.07,0.06,0.0,0.08,0.0,0.08,0.0,266,0.0,0.0,20,0,0,0.0,0.0,255,1.0,1.0,1,1.0,20,1.0,0
20,1,0.05,0.05,1.0,0.1,1.0,0.09,1.0,239,1.0,0.0,23,0,0,0.0,0.0,255,0.0,0.0,1,0.0,23,0.0,0
2,1,0.07,0.06,1.0,0.04,1.0,0.02,1.0,112,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
2,1,0.07,0.06,1.0,0.05,1.0,0.03,1.0,122,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
39,1,0.07,0.06,1.0,0.14,1.0,0.07,1.0,122,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.0,5,1,8314,0.2,0.0,5,0.0,0.0,1,0.0,2,0.0,0
3,0,0.0,0.0,0.01,1.0,0.0,1.0,0.01,1,0.0,0.0,255,1,8314,0.0,0.0,255,0.0,0.03,1,0.03,1,0.0,0
